Child_Term,Parent_Term,Relation
GO:0005655,GO:0030677,is_a
GO:0005655,GO:0044452,is_a
GO:0005729,GO:0005727,is_a
GO:0000333,GO:0005697,is_a
GO:0097047,GO:0044427,is_a
GO:0035861,GO:0044427,is_a
GO:0031422,GO:0044427,is_a
GO:0031422,GO:0043234,is_a
GO:0031391,GO:0044427,is_a
GO:0031391,GO:0043234,is_a
GO:0031390,GO:0044427,is_a
GO:0031390,GO:0043234,is_a
GO:0031389,GO:0044427,is_a
GO:0031389,GO:0043234,is_a
GO:0044427,GO:0005694,part_of
GO:0044427,GO:0044446,is_a
GO:0000262,GO:0042645,part_of
GO:0000262,GO:0044429,is_a
GO:0000262,GO:0005694,is_a
GO:0000262,GO:0044444,is_a
GO:0005694,GO:0043232,is_a
GO:0046540,GO:0071005,has_part
GO:0046540,GO:0030532,is_a
GO:0005688,GO:0071003,has_part
GO:0005688,GO:0046540,has_part
GO:0005688,GO:0071021,has_part
GO:0005688,GO:0071008,has_part
GO:0005688,GO:0071007,has_part
GO:0005688,GO:0071006,has_part
GO:0005688,GO:0071023,has_part
GO:0005688,GO:0030532,has_part
GO:0005686,GO:0071003,has_part
GO:0005686,GO:0071021,has_part
GO:0005686,GO:0071008,has_part
GO:0005686,GO:0071007,has_part
GO:0005686,GO:0071006,has_part
GO:0005686,GO:0071005,has_part
GO:0005686,GO:0071004,has_part
GO:0005686,GO:0071023,has_part
GO:0005686,GO:0030532,is_a
GO:0000974,GO:0071013,has_part
GO:0000974,GO:0071012,has_part
GO:0000974,GO:0043234,is_a
GO:0071021,GO:0071020,is_a
GO:0071021,GO:0005684,is_a
GO:0071008,GO:0071014,is_a
GO:0071008,GO:0005684,is_a
GO:0071007,GO:0071013,is_a
GO:0071007,GO:0005684,is_a
GO:0071006,GO:0071012,is_a
GO:0071006,GO:0005684,is_a
GO:0071005,GO:0005684,is_a
GO:0071005,GO:0005681,is_a
GO:0071004,GO:0005684,is_a
GO:0071004,GO:0005681,is_a
GO:0005682,GO:0071003,has_part
GO:0005682,GO:0046540,has_part
GO:0005682,GO:0071023,has_part
GO:0005682,GO:0071020,has_part
GO:0005682,GO:0071014,has_part
GO:0005682,GO:0071013,has_part
GO:0005682,GO:0071012,has_part
GO:0005682,GO:0030532,has_part
GO:0005682,GO:0005681,is_a
GO:0071023,GO:0005681,is_a
GO:0071020,GO:0005681,is_a
GO:0071014,GO:0005681,is_a
GO:0071013,GO:0005681,is_a
GO:0071012,GO:0005681,is_a
GO:0005684,GO:0005681,is_a
GO:0033186,GO:0005678,is_a
GO:0000417,GO:0005678,is_a
GO:0005677,GO:0016585,is_a
GO:0030869,GO:0005677,is_a
GO:0030869,GO:0044452,is_a
GO:0070985,GO:0005675,part_of
GO:0070985,GO:0005667,is_a
GO:0033309,GO:0005667,is_a
GO:0030907,GO:0005667,is_a
GO:0030014,GO:0005667,is_a
GO:0016602,GO:0005667,is_a
GO:0005675,GO:0016591,part_of
GO:0005675,GO:0005667,is_a
GO:0005674,GO:0016591,part_of
GO:0005674,GO:0005667,is_a
GO:0005673,GO:0016591,part_of
GO:0005673,GO:0005667,is_a
GO:0005672,GO:0016591,part_of
GO:0005672,GO:0005667,is_a
GO:0005669,GO:0016591,part_of
GO:0005669,GO:0005667,is_a
GO:0000127,GO:0005667,is_a
GO:0000126,GO:0005667,is_a
GO:0005657,GO:0044427,is_a
GO:0005663,GO:0044427,is_a
GO:0005663,GO:0005657,part_of
GO:0005663,GO:0043234,is_a
GO:0042272,GO:0044451,is_a
GO:0042272,GO:0043234,is_a
GO:0031261,GO:0044451,is_a
GO:0031261,GO:0032993,is_a
GO:0030691,GO:0030687,part_of
GO:0030691,GO:0030689,is_a
GO:0030691,GO:0044452,is_a
GO:0030691,GO:0044451,is_a
GO:0030691,GO:0044444,is_a
GO:0030015,GO:0030014,part_of
GO:0030015,GO:0044451,is_a
GO:0030015,GO:0043234,is_a
GO:0017053,GO:0044451,is_a
GO:0017053,GO:0043234,is_a
GO:0016592,GO:0044451,is_a
GO:0016592,GO:0043234,is_a
GO:0070847,GO:0016592,has_part
GO:0070847,GO:0016591,part_of
GO:0070847,GO:0044451,is_a
GO:0070847,GO:0043234,is_a
GO:0016591,GO:0044451,is_a
GO:0016591,GO:0043234,is_a
GO:0048188,GO:0016585,is_a
GO:0048188,GO:0044451,is_a
GO:0048188,GO:0034708,is_a
GO:0008023,GO:0044451,is_a
GO:0008023,GO:0043234,is_a
GO:0005849,GO:0044451,is_a
GO:0005849,GO:0043234,is_a
GO:0005667,GO:0044451,is_a
GO:0005667,GO:0043234,is_a
GO:0005656,GO:0044451,is_a
GO:0005656,GO:0032993,is_a
GO:0031309,GO:0031301,is_a
GO:0031309,GO:0031300,is_a
GO:0031309,GO:0005640,part_of
GO:0031309,GO:0044453,is_a
GO:0031316,GO:0031312,is_a
GO:0031316,GO:0005640,part_of
GO:0031316,GO:0044453,is_a
GO:0005639,GO:0031301,is_a
GO:0005639,GO:0031300,is_a
GO:0005639,GO:0005637,part_of
GO:0005639,GO:0044453,is_a
GO:0005640,GO:0042175,part_of
GO:0005640,GO:0031965,is_a
GO:0005640,GO:0031968,is_a
GO:0005640,GO:0044425,is_a
GO:0005637,GO:0031965,is_a
GO:0005637,GO:0019866,is_a
GO:0070390,GO:0044428,is_a
GO:0070390,GO:0043234,is_a
GO:0070274,GO:0044428,is_a
GO:0070274,GO:0043234,is_a
GO:0043564,GO:0044428,is_a
GO:0043564,GO:0043234,is_a
GO:0033597,GO:0044428,is_a
GO:0033597,GO:0043234,is_a
GO:0033203,GO:0044428,is_a
GO:0033203,GO:0033202,is_a
GO:0033062,GO:0044428,is_a
GO:0033062,GO:0043234,is_a
GO:0032807,GO:0044428,is_a
GO:0032807,GO:0043234,is_a
GO:0032806,GO:0044428,is_a
GO:0032806,GO:0043234,is_a
GO:0032545,GO:0044428,is_a
GO:0032545,GO:0043234,is_a
GO:0032390,GO:0044428,is_a
GO:0032390,GO:0032300,is_a
GO:0032389,GO:0044428,is_a
GO:0032389,GO:0032300,is_a
GO:0032302,GO:0044428,is_a
GO:0032302,GO:0032300,is_a
GO:0032301,GO:0044428,is_a
GO:0032301,GO:0032300,is_a
GO:0032116,GO:0044428,is_a
GO:0032116,GO:0043234,is_a
GO:0034399,GO:0031981,part_of
GO:0034399,GO:0044428,is_a
GO:0031981,GO:0044428,is_a
GO:0031981,GO:0070013,is_a
GO:0044453,GO:0031965,part_of
GO:0044453,GO:0044428,is_a
GO:0044453,GO:0044425,is_a
GO:0031533,GO:0044428,is_a
GO:0031533,GO:0034708,is_a
GO:0031510,GO:0044428,is_a
GO:0031510,GO:0043234,is_a
GO:0031499,GO:0044428,is_a
GO:0031499,GO:0043234,is_a
GO:0030870,GO:0044428,is_a
GO:0030870,GO:0043234,is_a
GO:0030689,GO:0044428,is_a
GO:0030689,GO:0043234,is_a
GO:0030532,GO:0044428,is_a
GO:0030532,GO:0030529,is_a
GO:0030530,GO:0044428,is_a
GO:0030530,GO:0030529,is_a
GO:0016585,GO:0044428,is_a
GO:0016585,GO:0043234,is_a
GO:0016363,GO:0034399,part_of
GO:0016363,GO:0044428,is_a
GO:0008180,GO:0044428,is_a
GO:0008180,GO:0043234,is_a
GO:0005880,GO:0005874,is_a
GO:0005880,GO:0044428,is_a
GO:0044452,GO:0005730,part_of
GO:0044452,GO:0044428,is_a
GO:0005730,GO:0043232,is_a
GO:0005730,GO:0031981,part_of
GO:0005730,GO:0044428,is_a
GO:0005697,GO:0044428,is_a
GO:0005697,GO:0030529,is_a
GO:0005681,GO:0044428,is_a
GO:0005681,GO:0030529,is_a
GO:0005678,GO:0044428,is_a
GO:0005678,GO:0043234,is_a
GO:0044451,GO:0005654,part_of
GO:0044451,GO:0044428,is_a
GO:0005654,GO:0031981,part_of
GO:0005654,GO:0044428,is_a
GO:0070762,GO:0005643,part_of
GO:0070762,GO:0044428,is_a
GO:0070762,GO:0044425,is_a
GO:0070762,GO:0043234,is_a
GO:0055126,GO:0005643,part_of
GO:0055126,GO:0044428,is_a
GO:0055126,GO:0044425,is_a
GO:0055126,GO:0043234,is_a
GO:0055125,GO:0005643,part_of
GO:0055125,GO:0044428,is_a
GO:0055125,GO:0044425,is_a
GO:0055125,GO:0043234,is_a
GO:0031080,GO:0005643,part_of
GO:0031080,GO:0044428,is_a
GO:0031080,GO:0044425,is_a
GO:0031080,GO:0043234,is_a
GO:0031965,GO:0031090,is_a
GO:0031965,GO:0005635,part_of
GO:0031965,GO:0044428,is_a
GO:0005643,GO:0046930,is_a
GO:0005643,GO:0005635,part_of
GO:0005643,GO:0044428,is_a
GO:0005641,GO:0005635,part_of
GO:0005641,GO:0044428,is_a
GO:0005641,GO:0031970,is_a
GO:0005635,GO:0031967,is_a
GO:0005635,GO:0044428,is_a
GO:0005635,GO:0012505,part_of
GO:0000943,GO:0044428,is_a
GO:0000446,GO:0008023,is_a
GO:0000446,GO:0044428,is_a
GO:0000446,GO:0043234,is_a
GO:0000214,GO:0044428,is_a
GO:0000214,GO:0043234,is_a
GO:0005634,GO:0043231,is_a
GO:0044428,GO:0005634,part_of
GO:0044428,GO:0044446,is_a
GO:0005792,GO:0042598,is_a
GO:0042598,GO:0005624,is_a
GO:0000300,GO:0005624,is_a
GO:0000299,GO:0005624,is_a
GO:0048476,GO:0044424,is_a
GO:0048476,GO:0043234,is_a
GO:0045281,GO:0070469,part_of
GO:0045281,GO:0044425,part_of
GO:0045281,GO:0044424,part_of
GO:0045281,GO:0043234,part_of
GO:0043626,GO:0044424,is_a
GO:0043626,GO:0043234,is_a
GO:0042575,GO:0044424,is_a
GO:0042575,GO:0043234,is_a
GO:0034708,GO:0044424,is_a
GO:0034708,GO:0043234,is_a
GO:0034657,GO:0044424,is_a
GO:0034657,GO:0043234,is_a
GO:0033588,GO:0044424,is_a
GO:0033588,GO:0043234,is_a
GO:0033202,GO:0044424,is_a
GO:0033202,GO:0043234,is_a
GO:0032300,GO:0044424,is_a
GO:0032300,GO:0043234,is_a
GO:0032299,GO:0044424,is_a
GO:0032299,GO:0043234,is_a
GO:0032045,GO:0044424,is_a
GO:0032045,GO:0043234,is_a
GO:0031932,GO:0044424,is_a
GO:0031932,GO:0043234,is_a
GO:0031931,GO:0044424,is_a
GO:0031931,GO:0043234,is_a
GO:0031588,GO:0044424,is_a
GO:0031588,GO:0043234,is_a
GO:0031501,GO:0044424,is_a
GO:0031501,GO:0043234,is_a
GO:0031431,GO:0044424,is_a
GO:0031431,GO:0043234,is_a
GO:0031371,GO:0044424,is_a
GO:0031371,GO:0043234,is_a
GO:0031414,GO:0044444,is_a
GO:0031414,GO:0044424,is_a
GO:0031414,GO:0043234,is_a
GO:0030956,GO:0044424,is_a
GO:0030956,GO:0043234,is_a
GO:0031968,GO:0031967,part_of
GO:0031968,GO:0031090,is_a
GO:0031968,GO:0019867,is_a
GO:0031968,GO:0044424,is_a
GO:0019866,GO:0031967,part_of
GO:0019866,GO:0031090,is_a
GO:0019866,GO:0044424,is_a
GO:0031234,GO:0019897,is_a
GO:0031234,GO:0009898,part_of
GO:0031234,GO:0044424,is_a
GO:0009337,GO:0044424,is_a
GO:0009337,GO:0043234,is_a
GO:0009330,GO:0044424,is_a
GO:0009330,GO:0043234,is_a
GO:0005958,GO:0044428,is_a
GO:0005958,GO:0044424,is_a
GO:0005958,GO:0043234,is_a
GO:0005956,GO:0044424,is_a
GO:0005956,GO:0043234,is_a
GO:0005955,GO:0008287,is_a
GO:0005955,GO:0044424,is_a
GO:0005953,GO:0044424,is_a
GO:0005953,GO:0043234,is_a
GO:0005952,GO:0044424,is_a
GO:0005952,GO:0043234,is_a
GO:0005846,GO:0034518,is_a
GO:0005846,GO:0044424,is_a
GO:0005845,GO:0034518,is_a
GO:0005845,GO:0044424,is_a
GO:0008541,GO:0044424,is_a
GO:0008541,GO:0043234,is_a
GO:0008541,GO:0005838,part_of
GO:0008540,GO:0044424,is_a
GO:0008540,GO:0043234,is_a
GO:0008540,GO:0005838,part_of
GO:0009353,GO:0005759,part_of
GO:0009353,GO:0044429,is_a
GO:0009353,GO:0044424,is_a
GO:0009353,GO:0043234,is_a
GO:0005751,GO:0070469,part_of
GO:0005751,GO:0005746,part_of
GO:0005751,GO:0044455,is_a
GO:0005751,GO:0044425,is_a
GO:0005751,GO:0044424,is_a
GO:0005751,GO:0043234,is_a
GO:0005750,GO:0070469,part_of
GO:0005750,GO:0005746,part_of
GO:0005750,GO:0044455,is_a
GO:0005750,GO:0044425,is_a
GO:0005750,GO:0044424,is_a
GO:0005750,GO:0043234,is_a
GO:0005749,GO:0005746,part_of
GO:0005749,GO:0044455,is_a
GO:0005749,GO:0045281,is_a
GO:0005749,GO:0044425,is_a
GO:0005749,GO:0044424,is_a
GO:0005749,GO:0043234,is_a
GO:0005753,GO:0016469,is_a
GO:0005753,GO:0005743,part_of
GO:0005753,GO:0044455,is_a
GO:0005753,GO:0044424,is_a
GO:0044444,GO:0005737,part_of
GO:0044444,GO:0044424,is_a
GO:0005737,GO:0044424,is_a
GO:0005727,GO:0044424,part_of
GO:0000408,GO:0044424,is_a
GO:0000408,GO:0043234,is_a
GO:0000307,GO:0044424,is_a
GO:0000307,GO:0043234,is_a
GO:0000159,GO:0008287,is_a
GO:0000159,GO:0044424,is_a
GO:0000131,GO:0044424,is_a
GO:0005631,GO:0005619,part_of
GO:0005631,GO:0044426,is_a
GO:0071597,GO:0009277,part_of
GO:0071597,GO:0044426,is_a
GO:0005621,GO:0009277,part_of
GO:0005621,GO:0044426,is_a
GO:0005619,GO:0031160,is_a
GO:0005619,GO:0009277,is_a
GO:0031160,GO:0005618,is_a
GO:0009277,GO:0005618,is_a
GO:0051286,GO:0044464,is_a
GO:0071944,GO:0044464,is_a
GO:0044463,GO:0044464,is_a
GO:0042597,GO:0044464,is_a
GO:0032155,GO:0044464,part_of
GO:0031975,GO:0044464,is_a
GO:0030428,GO:0044464,is_a
GO:0030427,GO:0044464,is_a
GO:0044425,GO:0016020,part_of
GO:0044425,GO:0044464,is_a
GO:0016020,GO:0044464,is_a
GO:0012505,GO:0044464,is_a
GO:0009986,GO:0044464,is_a
GO:0009349,GO:0043234,is_a
GO:0009349,GO:0044464,is_a
GO:0008287,GO:0043234,is_a
GO:0008287,GO:0044464,is_a
GO:0005937,GO:0044464,is_a
GO:0005933,GO:0044464,is_a
GO:0005826,GO:0044430,is_a
GO:0005826,GO:0015629,part_of
GO:0005826,GO:0044448,is_a
GO:0005826,GO:0032155,is_a
GO:0005826,GO:0044464,is_a
GO:0005628,GO:0016020,is_a
GO:0005628,GO:0044464,is_a
GO:0044424,GO:0005622,part_of
GO:0044424,GO:0044464,is_a
GO:0005622,GO:0044464,is_a
GO:0044426,GO:0005618,part_of
GO:0044426,GO:0044464,is_a
GO:0005618,GO:0071944,part_of
GO:0005618,GO:0044464,is_a
GO:0032587,GO:0031253,is_a
GO:0032587,GO:0044459,is_a
GO:0032587,GO:0044464,is_a
GO:0043234,GO:0032991,is_a
GO:0032993,GO:0032991,is_a
GO:0030529,GO:0044424,is_a
GO:0030529,GO:0032991,is_a
GO:0070013,GO:0044446,is_a
GO:0070013,GO:0031974,is_a
GO:0031970,GO:0031967,part_of
GO:0031970,GO:0044446,is_a
GO:0031970,GO:0031974,is_a
GO:0044446,GO:0044424,is_a
GO:0044446,GO:0043229,part_of
GO:0044446,GO:0005575,is_a
GO:0043229,GO:0044424,is_a
GO:0043229,GO:0005575,is_a
GO:0005923,GO:0044459,is_a
GO:0005923,GO:0005575,is_a
GO:0044464,GO:0005575,part_of
GO:0032991,GO:0005575,is_a
GO:0031974,GO:0005575,is_a
GO:0005576,GO:0005575,is_a
GO:0031211,GO:0005789,part_of
GO:0031211,GO:0044432,is_a
GO:0031211,GO:0044425,is_a
GO:0031211,GO:0043234,is_a
GO:0035339,GO:0031211,is_a
GO:0005825,GO:0044450,is_a
GO:0005825,GO:0005816,part_of
GO:0005824,GO:0044450,is_a
GO:0005824,GO:0005816,part_of
GO:0005823,GO:0044450,is_a
GO:0005823,GO:0005816,part_of
GO:0005822,GO:0044450,is_a
GO:0005822,GO:0005816,part_of
GO:0005821,GO:0044450,is_a
GO:0005821,GO:0005816,part_of
GO:0000928,GO:0044450,is_a
GO:0000928,GO:0043234,is_a
GO:0000928,GO:0005816,part_of
GO:0005827,GO:0005876,is_a
GO:0005827,GO:0000922,part_of
GO:0000922,GO:0044430,is_a
GO:0000922,GO:0005819,part_of
GO:0005816,GO:0044430,is_a
GO:0005816,GO:0015630,part_of
GO:0005816,GO:0044444,is_a
GO:0005816,GO:0000922,part_of
GO:0034990,GO:0000798,is_a
GO:0030915,GO:0044427,is_a
GO:0030915,GO:0043234,is_a
GO:0030915,GO:0000793,part_of
GO:0000793,GO:0005694,is_a
GO:0033553,GO:0000792,is_a
GO:0031934,GO:0000792,is_a
GO:0070209,GO:0016585,is_a
GO:0070209,GO:0000790,is_a
GO:0035327,GO:0000785,is_a
GO:0000792,GO:0000785,is_a
GO:0000785,GO:0044427,is_a
GO:0000786,GO:0044427,is_a
GO:0000786,GO:0032993,is_a
GO:0000786,GO:0000785,part_of
GO:0005724,GO:0000792,is_a
GO:0005724,GO:0000781,part_of
GO:0005724,GO:0000790,is_a
GO:0005724,GO:0000784,part_of
GO:0000781,GO:0044427,is_a
GO:0043505,GO:0000786,is_a
GO:0043505,GO:0000939,part_of
GO:0033551,GO:0044427,is_a
GO:0033551,GO:0043234,is_a
GO:0033551,GO:0000777,part_of
GO:0000939,GO:0044427,is_a
GO:0000939,GO:0043234,is_a
GO:0000939,GO:0000777,part_of
GO:0031262,GO:0044427,is_a
GO:0031262,GO:0043234,is_a
GO:0031262,GO:0000776,part_of
GO:0000777,GO:0000779,part_of
GO:0000777,GO:0000776,is_a
GO:0031518,GO:0044427,is_a
GO:0031518,GO:0043234,is_a
GO:0031518,GO:0000775,part_of
GO:0000779,GO:0000793,part_of
GO:0000779,GO:0000775,is_a
GO:0000775,GO:0044427,is_a
GO:0000776,GO:0043232,is_a
GO:0000776,GO:0044427,is_a
GO:0000776,GO:0043234,is_a
GO:0000776,GO:0000775,part_of
GO:0019774,GO:0044424,is_a
GO:0019774,GO:0043234,is_a
GO:0019774,GO:0005839,part_of
GO:0019773,GO:0044424,is_a
GO:0019773,GO:0043234,is_a
GO:0019773,GO:0005839,part_of
GO:0034515,GO:0044445,is_a
GO:0034515,GO:0000502,is_a
GO:0005838,GO:0044424,part_of
GO:0005838,GO:0043234,part_of
GO:0005838,GO:0000502,part_of
GO:0000502,GO:0044424,is_a
GO:0000502,GO:0043234,is_a
GO:0005839,GO:0044424,is_a
GO:0005839,GO:0043234,is_a
GO:0005839,GO:0000502,part_of
GO:0005736,GO:0044452,is_a
GO:0005736,GO:0055029,is_a
GO:0005666,GO:0044451,is_a
GO:0005666,GO:0055029,is_a
GO:0005665,GO:0016591,part_of
GO:0005665,GO:0044451,is_a
GO:0005665,GO:0055029,is_a
GO:0055029,GO:0044428,is_a
GO:0055029,GO:0000428,is_a
GO:0000428,GO:0044424,is_a
GO:0000428,GO:0043234,is_a
GO:0034245,GO:0044429,is_a
GO:0034245,GO:0000428,is_a
GO:0000407,GO:0044444,is_a
GO:0034045,GO:0044444,is_a
GO:0034045,GO:0016020,is_a
GO:0034045,GO:0000407,part_of
GO:0032177,GO:0032161,is_a
GO:0032177,GO:0044430,is_a
GO:0032177,GO:0032156,is_a
GO:0032177,GO:0000399,is_a
GO:0032174,GO:0032161,is_a
GO:0032174,GO:0044430,is_a
GO:0032174,GO:0032156,is_a
GO:0032174,GO:0000399,is_a
GO:0000399,GO:0005935,part_of
GO:0000399,GO:0032155,is_a
GO:0000144,GO:0032161,is_a
GO:0000144,GO:0005940,is_a
GO:0000144,GO:0000399,is_a
GO:0000346,GO:0044428,is_a
GO:0000346,GO:0043234,is_a
GO:0000445,GO:0044428,is_a
GO:0000445,GO:0043234,is_a
GO:0000445,GO:0000346,part_of
GO:0071627,GO:0031301,is_a
GO:0071627,GO:0031310,is_a
GO:0071627,GO:0000329,part_of
GO:0000329,GO:0005774,is_a
GO:0000329,GO:0000324,part_of
GO:0000324,GO:0005773,is_a
GO:0000328,GO:0005775,is_a
GO:0000328,GO:0000324,part_of
GO:0005762,GO:0015934,is_a
GO:0005762,GO:0044429,is_a
GO:0005762,GO:0005761,part_of
GO:0005761,GO:0005759,part_of
GO:0005761,GO:0005840,is_a
GO:0005761,GO:0044429,is_a
GO:0005763,GO:0015935,is_a
GO:0005763,GO:0044429,is_a
GO:0005763,GO:0005761,part_of
GO:0000306,GO:0031312,is_a
GO:0000306,GO:0005774,part_of
GO:0000306,GO:0044437,is_a
GO:0097042,GO:0000329,part_of
GO:0097042,GO:0000306,is_a
GO:0000276,GO:0033177,is_a
GO:0000276,GO:0044455,is_a
GO:0000276,GO:0005753,part_of
GO:0000276,GO:0044424,is_a
GO:0000274,GO:0044455,is_a
GO:0000274,GO:0044425,is_a
GO:0000274,GO:0044424,is_a
GO:0000274,GO:0043234,is_a
GO:0000274,GO:0000276,part_of
GO:0005756,GO:0044455,is_a
GO:0005756,GO:0044425,is_a
GO:0005756,GO:0044424,is_a
GO:0005756,GO:0043234,is_a
GO:0005756,GO:0000275,part_of
GO:0000275,GO:0033178,is_a
GO:0000275,GO:0044455,is_a
GO:0000275,GO:0005753,part_of
GO:0000275,GO:0044424,is_a
GO:0005754,GO:0044455,is_a
GO:0005754,GO:0044425,is_a
GO:0005754,GO:0044424,is_a
GO:0005754,GO:0043234,is_a
GO:0005754,GO:0000275,part_of
GO:0005624,GO:0000267,is_a
GO:0005625,GO:0000267,is_a
GO:0000267,GO:0044464,is_a
GO:0001950,GO:0005624,part_of
GO:0001950,GO:0000267,is_a
GO:0000243,GO:0005684,is_a
GO:0005685,GO:0071003,has_part
GO:0005685,GO:0071005,has_part
GO:0005685,GO:0071004,has_part
GO:0005685,GO:0030532,is_a
GO:0005685,GO:0000243,has_part
GO:0071162,GO:0044451,is_a
GO:0071162,GO:0043234,is_a
GO:0071162,GO:0043596,has_part
GO:0071162,GO:0044454,is_a
GO:0043625,GO:0042575,is_a
GO:0043625,GO:0043601,part_of
GO:0043625,GO:0044454,is_a
GO:0033557,GO:0043234,is_a
GO:0033557,GO:0044454,is_a
GO:0031298,GO:0043234,is_a
GO:0031298,GO:0043596,part_of
GO:0031298,GO:0044454,is_a
GO:0043601,GO:0044427,is_a
GO:0043601,GO:0005657,part_of
GO:0043601,GO:0032993,is_a
GO:0043601,GO:0043596,part_of
GO:0043601,GO:0044454,is_a
GO:0005662,GO:0043234,is_a
GO:0005662,GO:0043601,part_of
GO:0005662,GO:0044454,is_a
GO:0005658,GO:0043234,is_a
GO:0005658,GO:0043601,part_of
GO:0005658,GO:0044454,is_a
GO:0043596,GO:0005657,is_a
GO:0043596,GO:0044454,is_a
GO:0042555,GO:0005656,has_part
GO:0042555,GO:0044451,is_a
GO:0042555,GO:0043234,is_a
GO:0042555,GO:0071162,has_part
GO:0042555,GO:0044454,is_a
GO:0000811,GO:0043234,is_a
GO:0000811,GO:0071162,has_part
GO:0000811,GO:0044454,is_a
GO:0005664,GO:0044427,is_a
GO:0005664,GO:0005656,has_part
GO:0005664,GO:0043234,is_a
GO:0005664,GO:0044454,is_a
GO:0000802,GO:0000795,part_of
GO:0000802,GO:0044454,is_a
GO:0000800,GO:0000795,part_of
GO:0000800,GO:0044454,is_a
GO:0031011,GO:0016585,is_a
GO:0031011,GO:0033202,is_a
GO:0031011,GO:0000790,part_of
GO:0031011,GO:0044454,is_a
GO:0030874,GO:0044452,is_a
GO:0030874,GO:0000790,part_of
GO:0030874,GO:0044454,is_a
GO:0000812,GO:0016585,is_a
GO:0000812,GO:0000790,part_of
GO:0000812,GO:0044454,is_a
GO:0000788,GO:0000786,is_a
GO:0000788,GO:0000790,part_of
GO:0000788,GO:0044454,is_a
GO:0000790,GO:0000785,is_a
GO:0000790,GO:0044454,is_a
GO:0000783,GO:0044427,is_a
GO:0000783,GO:0032993,is_a
GO:0000783,GO:0000781,part_of
GO:0000783,GO:0000784,part_of
GO:0000783,GO:0044454,is_a
GO:0000784,GO:0000781,is_a
GO:0000784,GO:0044454,is_a
GO:0042729,GO:0043234,is_a
GO:0042729,GO:0000778,part_of
GO:0042729,GO:0044454,is_a
GO:0000942,GO:0044427,is_a
GO:0000942,GO:0043234,is_a
GO:0000942,GO:0000777,part_of
GO:0000942,GO:0000778,part_of
GO:0000942,GO:0044454,is_a
GO:0000941,GO:0000939,is_a
GO:0000941,GO:0000778,part_of
GO:0000941,GO:0044454,is_a
GO:0000817,GO:0043234,is_a
GO:0000817,GO:0000778,part_of
GO:0000817,GO:0044454,is_a
GO:0000778,GO:0000777,is_a
GO:0000778,GO:0000780,part_of
GO:0000778,GO:0044454,is_a
GO:0000818,GO:0044427,is_a
GO:0000818,GO:0043234,is_a
GO:0000818,GO:0000777,part_of
GO:0000818,GO:0000778,part_of
GO:0000818,GO:0044454,is_a
GO:0030896,GO:0043234,is_a
GO:0030896,GO:0044454,is_a
GO:0030896,GO:0000794,part_of
GO:0005712,GO:0044454,is_a
GO:0005712,GO:0000794,part_of
GO:0000799,GO:0044427,is_a
GO:0000799,GO:0043234,is_a
GO:0000799,GO:0000793,part_of
GO:0000799,GO:0044454,is_a
GO:0000799,GO:0000794,part_of
GO:0000798,GO:0044427,is_a
GO:0000798,GO:0043234,is_a
GO:0000798,GO:0000793,part_of
GO:0000798,GO:0044454,is_a
GO:0000798,GO:0000794,part_of
GO:0000795,GO:0044454,is_a
GO:0000795,GO:0000794,part_of
GO:0000780,GO:0000779,is_a
GO:0000780,GO:0044454,is_a
GO:0000780,GO:0000794,part_of
GO:0044454,GO:0044427,is_a
GO:0044454,GO:0044428,is_a
GO:0044454,GO:0000228,part_of
GO:0000228,GO:0005694,is_a
GO:0000228,GO:0031981,part_of
GO:0000228,GO:0044428,is_a
GO:0000794,GO:0000793,is_a
GO:0000794,GO:0000228,is_a
GO:0000177,GO:0044444,is_a
GO:0000177,GO:0000178,is_a
GO:0000178,GO:0044424,is_a
GO:0000178,GO:0043234,is_a
GO:0000176,GO:0031981,part_of
GO:0000176,GO:0044428,is_a
GO:0000176,GO:0000178,is_a
GO:0000839,GO:0000835,is_a
GO:0000837,GO:0000835,is_a
GO:0035361,GO:0031461,is_a
GO:0031463,GO:0031461,is_a
GO:0019005,GO:0031461,is_a
GO:0043224,GO:0019005,is_a
GO:0043224,GO:0000152,is_a
GO:0005680,GO:0031461,is_a
GO:0005680,GO:0000152,is_a
GO:0000835,GO:0005789,part_of
GO:0000835,GO:0044432,is_a
GO:0000835,GO:0044444,is_a
GO:0000835,GO:0044425,is_a
GO:0000835,GO:0000151,is_a
GO:0031461,GO:0000151,is_a
GO:0000151,GO:0044424,is_a
GO:0000151,GO:0043234,is_a
GO:0000152,GO:0044428,is_a
GO:0000152,GO:0000151,is_a
GO:0030663,GO:0030662,is_a
GO:0030663,GO:0030137,part_of
GO:0030663,GO:0030660,is_a
GO:0012510,GO:0030665,is_a
GO:0012510,GO:0030658,is_a
GO:0012510,GO:0030140,part_of
GO:0012510,GO:0030660,is_a
GO:0030173,GO:0031301,is_a
GO:0030173,GO:0031300,is_a
GO:0030173,GO:0044431,is_a
GO:0030173,GO:0000139,part_of
GO:0033106,GO:0005801,part_of
GO:0033106,GO:0000139,is_a
GO:0032580,GO:0031985,part_of
GO:0032580,GO:0000139,is_a
GO:0000139,GO:0031090,is_a
GO:0000139,GO:0044431,is_a
GO:0000139,GO:0012505,part_of
GO:0030660,GO:0030659,is_a
GO:0030660,GO:0005798,part_of
GO:0030660,GO:0000139,is_a
GO:0000137,GO:0031985,is_a
